Date,AAPL,AMZN,GOOGL,META,MSFT,TSLA
2022-04-19,163.8649444580078,158.11549377441406,128.86631774902344,215.4182891845703,275.3957824707031,342.7166748046875
2022-04-20,163.6985321044922,153.9980010986328,126.91461944580078,198.67535400390625,276.41900634765625,325.73333740234375
2022-04-21,162.9056396484375,148.29600524902344,123.71747589111328,186.4328155517578,271.0616760253906,336.260009765625
2022-04-22,158.37344360351562,144.35000610351562,118.583984375,182.50730895996094,264.5170593261719,335.01666259765625
2022-04-25,159.44044494628906,146.07400512695312,121.99226379394531,185.3622589111328,270.9747314453125,332.67333984375
2022-04-26,153.4888153076172,139.39100646972656,117.6071548461914,179.37478637695312,260.83935546875,292.1400146484375
2022-04-27,153.26365661621094,138.16700744628906,113.2899398803711,173.42703247070312,273.38800048828125,293.836669921875
2022-04-28,160.18434143066406,144.59649658203125,117.48077392578125,203.93910217285156,279.5754699707031,292.5033264160156
2022-04-29,154.32086181640625,124.28150177001953,113.1065444946289,198.72488403320312,267.88580322265625,290.2533264160156
2022-05-02,154.6243133544922,124.5,115.55831146240234,209.29208374023438,274.5946044921875,300.9800109863281
2022-05-03,156.11219787597656,124.25350189208984,116.30271911621094,210.18426513671875,271.99798583984375,303.0833435058594
2022-05-04,162.51409912109375,125.92849731445312,121.18640899658203,221.4652099609375,279.913330078125,317.5400085449219
2022-05-05,153.45941162109375,116.40699768066406,115.48149871826172,206.46690368652344,267.7218017578125,291.09332275390625
2022-05-06,154.1848907470703,114.77249908447266,114.72916412353516,201.99618530273438,265.1927490234375,288.54998779296875
2022-05-09,149.06759643554688,108.78900146484375,111.52210235595703,194.50198364257812,255.3950958251953,262.3699951171875
2022-05-10,151.46939086914062,108.85900115966797,113.38954162597656,195.92942810058594,260.1443176269531,266.67999267578125
2022-05-11,143.6170196533203,105.37200164794922,112.60399627685547,187.09701538085938,251.50502014160156,244.6666717529297
2022-05-12,139.7545623779297,106.93049621582031,111.85218048095703,189.57522583007812,246.48550415039062,242.6666717529297
2022-05-13,144.21499633789062,113.05500030517578,115.0304946899414,196.89100646972656,252.05514526367188,256.5299987792969
2022-05-16,142.67588806152344,110.81050109863281,113.43911743164062,198.2986297607422,252.42196655273438,241.4566650390625
2022-05-17,146.30311584472656,115.36849975585938,115.44928741455078,200.85617065429688,257.5573425292969,253.8699951171875
2022-05-18,138.04879760742188,107.11250305175781,110.91597747802734,190.56654357910156,245.83082580566406,236.60333251953125
2022-05-19,134.6470947265625,107.31900024414062,109.41380310058594,189.6248016357422,244.92135620117188,236.47332763671875
2022-05-20,134.88233947753906,107.59100341796875,107.95076751708984,191.85520935058594,244.3601531982422,221.3000030517578
2022-05-23,140.2937469482422,107.55699920654297,110.50809478759766,194.5218048095703,252.18753051757812,224.96665954589844
2022-05-24,137.5978546142578,104.0999984741211,105.03860473632812,179.70193481445312,251.19094848632812,209.3866729736328
2022-05-25,137.75466918945312,106.7750015258789,104.87505340576172,182.22975158691406,253.9967803955078,219.60000610351562
2022-05-26,140.95054626464844,111.07749938964844,106.8450927734375,189.96185302734375,257.26702880859375,235.91000366210938
2022-05-27,146.6952362060547,115.14649963378906,111.32930755615234,193.43138122558594,264.3687438964844,253.2100067138672
2022-05-31,145.9109344482422,120.20950317382812,112.7621078491211,191.95436096191406,263.043212890625,252.75332641601562
2022-06-01,145.78350830078125,121.68399810791016,112.8909683227539,186.9978485107422,263.5754089355469,246.7899932861328
2022-06-02,148.23435974121094,125.51100158691406,116.58868408203125,197.12889099121094,265.66522216796875,258.3333435058594
2022-06-03,142.51904296875,122.3499984741211,113.5342788696289,189.11920166015625,261.25323486328125,234.51666259765625
2022-06-06,143.26409912109375,124.79000091552734,115.79373931884766,192.55902099609375,260.02459716796875,238.27999877929688
2022-06-07,145.78350830078125,123.0,116.11983489990234,193.9468231201172,263.6527404785156,238.8866729736328
2022-06-08,145.04827880859375,121.18000030517578,116.16394805908203,194.92822265625,261.6306457519531,241.86666870117188
2022-06-09,139.83297729492188,116.1500015258789,113.826171875,182.39825439453125,256.1931457519531,239.7066650390625
2022-06-10,134.43138122558594,109.6500015258789,110.18446350097656,174.04164123535156,244.77621459960938,232.22999572753906
2022-06-13,129.28472900390625,103.66999816894531,105.45738220214844,162.83010864257812,234.3945770263672,215.73666381835938
2022-06-14,130.1473846435547,102.30999755859375,105.77754974365234,162.30471801757812,236.5522003173828,220.88999938964844
2022-06-15,132.76487731933594,107.66999816894531,108.79975128173828,167.87579345703125,243.58615112304688,233.0
2022-06-16,127.50050354003906,103.66000366210938,105.1015396118164,159.4696044921875,237.0166015625,213.10000610351562
2022-06-17,128.97097778320312,106.22000122070312,106.20177459716797,162.31460571289062,239.60955810546875,216.75999450683594
2022-06-21,133.1961669921875,108.68000030517578,110.56361389160156,155.682861328125,245.5018768310547,237.0366668701172
2022-06-22,132.68643188476562,108.94999694824219,110.50760650634766,154.49331665039062,244.91168212890625,236.086669921875
2022-06-23,135.54898071289062,112.44000244140625,111.25546264648438,157.36805725097656,250.4556121826172,235.07000732421875
2022-06-24,138.8722686767578,116.45999908447266,116.93807983398438,168.67874145507812,259.0085754394531,245.7066650390625
2022-06-27,138.8722686767578,113.22000122070312,114.81541442871094,168.01458740234375,256.28985595703125,244.9199981689453
2022-06-28,134.7353057861328,107.4000015258789,111.02304077148438,159.28128051757812,248.1529541015625,232.663330078125
2022-06-29,136.49009704589844,108.91999816894531,110.71971893310547,162.51290893554688,251.81016540527344,228.49000549316406
2022-06-30,134.02947998046875,106.20999908447266,108.00528717041016,159.84628295898438,248.4915313720703,224.47332763671875
2022-07-01,136.1959686279297,109.55999755859375,107.78176879882812,158.6369171142578,251.15223693847656,227.26333618164062
2022-07-05,138.77423095703125,113.5,112.26749420166016,166.72586059570312,254.31607055664062,233.06666564941406
2022-07-06,140.10745239257812,114.33000183105469,113.56499481201172,168.29212951660156,257.5669860839844,231.73333740234375
2022-07-07,143.46998596191406,116.33000183105469,117.73897552490234,170.69107055664062,259.6859130859375,244.5433349609375
2022-07-08,144.14637756347656,115.54000091552734,118.30447387695312,169.39248657226562,258.9699401855469,250.76333618164062
2022-07-11,142.01907348632812,111.75,114.65977478027344,161.4621124267578,255.9221954345703,234.3433380126953
2022-07-12,142.98959350585938,109.22000122070312,113.01834869384766,161.84873962402344,245.4341583251953,233.07000732421875
2022-07-13,142.62689208984375,110.4000015258789,110.37479400634766,162.0668182373047,244.51499938964844,237.0399932861328
2022-07-14,145.54823303222656,110.62999725341797,109.39745330810547,156.67416381835938,245.83082580566406,238.31333923339844
2022-07-15,147.2147979736328,113.55000305175781,110.79505920410156,163.2662811279297,248.3851318359375,240.06666564941406
2022-07-18,144.1758270263672,113.76000213623047,108.07170867919922,165.77423095703125,245.99530029296875,240.54666137695312
2022-07-19,148.02845764160156,118.20999908447266,112.80967712402344,174.2498016357422,251.1038818359375,245.52999877929688
2022-07-20,150.02830505371094,122.7699966430664,112.89891052246094,181.49615478515625,253.7549285888672,247.5
2022-07-21,152.29283142089844,124.62999725341797,113.33503723144531,181.5754852294922,256.2415466308594,271.7066650390625
2022-07-22,151.0576629638672,122.41999816894531,106.9516372680664,167.79649353027344,251.90692138671875,272.24334716796875
2022-07-25,149.9400634765625,121.13999938964844,106.56505584716797,165.1992950439453,250.42662048339844,268.4333190917969
2022-07-26,148.6166229248047,114.80999755859375,104.09693908691406,157.7645721435547,243.72157287597656,258.8599853515625
2022-07-27,153.70452880859375,120.97000122070312,112.0662841796875,168.10379028320312,260.0148620605469,274.82000732421875
2022-07-28,154.25352478027344,122.27999877929688,113.21610260009766,159.3208770751953,267.43585205078125,280.8999938964844
2022-07-29,159.3119354248047,134.9499969482422,115.2976303100586,157.7150115966797,271.6252746582031,297.1499938964844
2022-08-01,158.33163452148438,135.38999938964844,113.85045623779297,158.5377960205078,268.98394775390625,297.27667236328125
2022-08-02,156.8611297607422,134.16000366210938,114.11808776855469,158.79551696777344,265.8974609375,300.586669921875
2022-08-03,162.86068725585938,139.52000427246094,117.04216003417969,167.33058166503906,273.2991027832031,307.39666748046875
2022-08-04,162.5469970703125,142.57000732421875,117.15119171142578,169.0851593017578,274.4407958984375,308.6333312988281
2022-08-05,162.3212432861328,140.8000030517578,116.43751525878906,165.6552734375,273.724853515625,288.1700134277344
2022-08-08,161.85000610351562,139.41000366210938,116.26902770996094,168.76795959472656,271.2189025878906,290.42333984375
2022-08-09,161.89910888671875,137.8300018310547,115.60490417480469,167.0629425048828,273.13458251953125,283.3333435058594
2022-08-10,166.13998413085938,142.69000244140625,118.64791107177734,176.7875213623047,279.7718811035156,294.3566589355469
2022-08-11,165.4037322998047,140.63999938964844,117.79547882080078,175.94493103027344,277.7013854980469,286.6300048828125
2022-08-12,168.94757080078125,143.5500030517578,120.61051940917969,178.9287109375,282.4326477050781,300.0299987792969
2022-08-15,170.01760864257812,143.17999267578125,121.00700378417969,179.31533813476562,283.94195556640625,309.32000732421875
2022-08-16,169.86050415039062,144.77999877929688,120.63034057617188,177.90769958496094,283.20660400390625,306.5633239746094
2022-08-17,171.35269165039062,142.10000610351562,118.4992446899414,173.32791137695312,282.4600524902344,303.9966735839844
2022-08-18,170.96005249023438,142.3000030517578,119.1137924194336,173.13955688476562,281.34503173828125,302.8699951171875
2022-08-19,168.37820434570312,138.22999572753906,116.17979431152344,166.4978790283203,277.447265625,296.6666564941406
2022-08-22,164.50054931640625,133.22000122070312,113.23590850830078,161.63064575195312,269.3027648925781,289.913330078125
2022-08-23,164.16676330566406,133.6199951171875,112.85926055908203,159.70753479003906,268.0326232910156,296.4533386230469
2022-08-24,164.4613037109375,133.8000030517578,112.69074249267578,161.83877563476562,267.4023132324219,297.0966796875
2022-08-25,166.91551208496094,137.27999877929688,115.62472534179688,167.3107452392578,270.36932373046875,296.07000732421875
2022-08-26,160.62290954589844,130.75,109.37019348144531,160.37168884277344,259.9364929199219,288.0899963378906
2022-08-29,158.42393493652344,129.7899932861328,108.45826721191406,157.78439331054688,257.16351318359375,284.82000732421875
2022-08-30,155.99916076660156,128.72999572753906,107.98249816894531,155.79190063476562,254.9722900390625,277.70001220703125
2022-08-31,154.34014892578125,126.7699966430664,107.2688217163086,161.5116729736328,253.51783752441406,275.6099853515625
2022-09-01,155.0666046142578,127.81999969482422,108.77545928955078,163.92051696777344,252.48043823242188,277.1600036621094
2022-09-02,152.95594787597656,127.51000213623047,106.90206909179688,158.92440795898438,248.27243041992188,270.2099914550781
2022-09-06,151.6994171142578,126.11000061035156,105.8712158203125,157.15989685058594,245.54788208007812,274.4200134277344
2022-09-07,153.10321044921875,129.47999572753906,108.48800659179688,158.99380493164062,250.2406768798828,283.70001220703125
2022-09-08,151.6307373046875,129.82000732421875,107.42740631103516,160.64926147460938,250.65757751464844,289.260009765625
2022-09-09,154.48736572265625,133.27000427246094,109.67747497558594,167.67752075195312,256.4169616699219,299.67999267578125
2022-09-12,160.43638610839844,136.4499969482422,109.8856201171875,167.4892120361328,258.54034423828125,304.4200134277344
2022-09-13,151.02206420898438,126.81999969482422,103.4030990600586,151.79696655273438,244.3262176513672,292.1300048828125
2022-09-14,152.4651336669922,128.5500030517578,104.0771255493164,150.1514434814453,244.5491943359375,302.6099853515625
2022-09-15,149.57896423339844,126.27999877929688,102.00550079345703,148.2481689453125,237.9171905517578,303.75
2022-09-16,147.93955993652344,123.52999877929688,101.89646911621094,145.0165252685547,237.2966766357422,303.3500061035156
2022-09-19,151.65029907226562,124.66000366210938,102.16410064697266,146.7314453125,237.0833740234375,309.07000732421875
2022-09-20,154.02598571777344,122.19000244140625,100.25104522705078,144.81826782226562,235.07632446289062,308.7300109863281
2022-09-21,150.9042205810547,118.54000091552734,98.40740203857422,140.88279724121094,231.68276977539062,300.79998779296875
2022-09-22,149.94219970703125,117.30999755859375,99.25984191894531,141.57675170898438,233.65106201171875,288.5899963378906
2022-09-23,147.67449951171875,113.77999877929688,97.87213134765625,139.18768310546875,230.68414306640625,275.3299865722656
2022-09-26,148.00828552246094,115.1500015258789,97.30715942382812,135.18287658691406,230.2283935546875,276.010009765625
2022-09-27,148.9801483154297,114.41000366210938,96.6430435180664,133.23001098632812,229.2200469970703,282.94000244140625
2022-09-28,147.09532165527344,118.01000213623047,99.17063903808594,140.37728881835938,233.73829650878906,287.80999755859375
2022-09-29,139.87014770507812,114.80000305175781,96.56375122070312,135.2225341796875,230.27687072753906,268.2099914550781
2022-09-30,135.66851806640625,113.0,94.8093032836914,134.49887084960938,225.81680297851562,265.25
2022-10-03,139.84068298339844,115.87999725341797,97.77302551269531,137.4033966064453,233.41831970214844,242.39999389648438
2022-10-04,143.423828125,121.08999633789062,100.74665832519531,139.058837890625,241.310791015625,249.44000244140625
2022-10-05,143.71832275390625,120.94999694824219,100.53850555419922,137.7701416015625,241.6210174560547,240.80999755859375
2022-10-06,142.76612854003906,120.30000305175781,100.5285873413086,137.85940551757812,239.28431701660156,238.1300048828125
2022-10-07,137.52392578125,114.55999755859375,97.81266021728516,132.2882843017578,227.11599731445312,223.07000732421875
2022-10-10,137.84786987304688,113.66999816894531,96.9998779296875,132.62533569335938,222.27780151367188,222.9600067138672
2022-10-11,136.43423461914062,112.20999908447266,96.32586669921875,127.42103576660156,218.5545654296875,216.5
2022-10-12,135.80593872070312,112.9000015258789,96.7025146484375,126.39009094238281,218.8842315673828,217.24000549316406
2022-10-13,140.3708038330078,112.52999877929688,98.18932342529297,129.1558074951172,227.11599731445312,221.72000122070312
2022-10-14,135.84524536132812,106.9000015258789,95.71131134033203,125.65653228759766,221.6087646484375,204.99000549316406
2022-10-17,139.80142211914062,113.79000091552734,99.09133911132812,132.87313842773438,230.3059844970703,219.35000610351562
2022-10-18,141.1168975830078,116.36000061035156,99.88431549072266,131.64395141601562,231.24649047851562,220.19000244140625
2022-10-19,141.224853515625,115.06999969482422,98.75433349609375,132.07020568847656,229.28793334960938,222.0399932861328
2022-10-20,140.76348876953125,115.25,99.09133911132812,130.385009765625,228.9679412841797,207.27999877929688
2022-10-21,144.57241821289062,119.31999969482422,100.24114227294922,128.8782196044922,234.75633239746094,214.44000244140625
2022-10-24,146.71246337890625,119.81999969482422,101.61891174316406,128.5907745361328,239.73037719726562,211.25
2022-10-25,149.54949951171875,120.5999984741211,103.56169128417969,136.3129425048828,243.03665161132812,222.4199981689453
2022-10-26,146.6143035888672,115.66000366210938,94.09562683105469,128.68991088867188,224.28485107421875,224.63999938964844
2022-10-27,142.1476287841797,110.95999908447266,91.40945434570312,97.08741760253906,219.85382080078125,225.08999633789062
2022-10-28,152.88723754882812,103.41000366210938,95.44367218017578,98.33645629882812,228.69642639160156,228.52000427246094
2022-10-31,150.5312042236328,102.44000244140625,93.6793212890625,92.34902954101562,225.07017517089844,227.5399932861328
2022-11-01,147.8905029296875,96.79000091552734,89.6748275756836,94.37126159667969,221.2306365966797,227.82000732421875
2022-11-02,142.3734130859375,92.12000274658203,86.20559692382812,89.75183868408203,213.4060821533203,214.97999572753906
2022-11-03,136.3361053466797,89.30000305175781,82.69670867919922,88.13602447509766,207.73399353027344,215.30999755859375
2022-11-04,136.07057189941406,90.9800033569336,85.81901550292969,89.9996566772461,214.65684509277344,207.47000122070312
2022-11-07,136.6015625,90.52999877929688,87.71223449707031,95.87804412841797,220.9397735595703,197.0800018310547
2022-11-08,137.171875,89.9800033569336,88.11863708496094,95.63021850585938,221.90933227539062,191.3000030517578
2022-11-09,132.6191864013672,86.13999938964844,86.55250549316406,100.58670043945312,217.68191528320312,177.58999633789062
2022-11-10,144.41891479492188,96.62999725341797,93.11434936523438,110.89615631103516,235.5902099609375,190.72000122070312
2022-11-11,147.20166015625,100.79000091552734,95.5626220703125,112.03614807128906,239.59458923339844,195.97000122070312
2022-11-14,145.8053436279297,98.48999786376953,94.8588638305664,113.22570037841797,234.2037353515625,190.9499969482422
2022-11-15,147.53598022460938,98.94000244140625,97.57477569580078,116.06079864501953,234.6109161376953,194.4199981689453
2022-11-16,146.30685424804688,97.12000274658203,97.9811782836914,112.24432373046875,235.03871154785156,186.9199981689453
2022-11-17,148.20465087890625,94.8499984741211,97.4954833984375,110.47981262207031,234.99012756347656,183.1699981689453
2022-11-18,148.76512145996094,94.13999938964844,96.57366180419922,111.07459259033203,234.54287719726562,180.19000244140625
2022-11-21,145.5398712158203,92.45999908447266,94.75975036621094,108.9036636352539,235.3498992919922,167.8699951171875
2022-11-22,147.67364501953125,93.19999694824219,96.1969985961914,110.46990203857422,238.24742126464844,169.91000366210938
2022-11-23,148.54881286621094,94.12999725341797,97.5946044921875,111.262939453125,240.726806640625,183.1999969482422
2022-11-25,145.63819885253906,93.41000366210938,96.60338592529297,110.440185546875,240.63931274414062,182.86000061035156
2022-11-28,141.8131103515625,93.94999694824219,95.2057876586914,107.83306121826172,235.0679168701172,182.9199981689453
2022-11-29,138.8140106201172,92.41999816894531,94.35334777832031,108.50714111328125,233.67747497558594,180.8300018310547
2022-11-30,145.55950927734375,96.54000091552734,100.10237884521484,117.0719223022461,248.07754516601562,194.6999969482422
2022-12-01,145.8348388671875,95.5,100.10237884521484,119.39155578613281,247.6400146484375,194.6999969482422
2022-12-02,145.34323120117188,94.12999725341797,99.55720520019531,122.41500091552734,247.96087646484375,194.86000061035156
2022-12-05,144.1829071044922,91.01000213623047,98.60563659667969,121.36422729492188,243.2742919921875,182.4499969482422
2022-12-06,140.52496337890625,88.25,96.12761688232422,113.1265869140625,238.3349151611328,179.82000732421875
2022-12-07,138.58786010742188,88.45999908447266,94.10555267333984,112.93824005126953,237.6056671142578,174.0399932861328
2022-12-08,140.26931762695312,90.3499984741211,92.8863525390625,114.32603454589844,240.55178833007812,173.44000244140625
2022-12-09,139.78749084472656,89.08999633789062,92.01408386230469,114.89106750488281,238.62660217285156,179.0500030517578
2022-12-12,142.07862854003906,90.55000305175781,92.48986053466797,113.71143341064453,245.52032470703125,167.82000732421875
2022-12-13,143.04226684570312,92.48999786376953,94.78948211669922,119.10408020019531,249.8083038330078,160.9499969482422
2022-12-14,140.82000732421875,91.58000183105469,94.2343978881836,120.53153228759766,250.09999084472656,156.8000030517578
2022-12-15,134.22198486328125,88.44999694824219,90.06140899658203,115.1388931274414,242.11721801757812,157.6699981689453
2022-12-16,132.26516723632812,87.86000061035156,89.46668243408203,118.39035034179688,237.9167938232422,150.22999572753906
2022-12-19,130.16090393066406,84.91999816894531,87.66267395019531,113.48344421386719,233.794189453125,149.8699951171875
2022-12-20,130.09207153320312,85.19000244140625,88.23758697509766,116.07070922851562,235.1068115234375,137.8000030517578
2022-12-21,133.189453125,86.7699966430664,88.79266357421875,118.71746826171875,237.6639862060547,137.57000732421875
2022-12-22,130.0232391357422,83.79000091552734,86.98865509033203,116.10045623779297,231.59674072265625,125.3499984741211
2022-12-23,129.65939331054688,85.25,88.44573211669922,117.01243591308594,232.12176513671875,123.1500015258789
2022-12-27,127.85994720458984,83.04000091552734,86.62188720703125,115.862548828125,230.4007568359375,109.0999984741211
2022-12-28,123.93653869628906,81.81999969482422,85.26394653320312,114.613525390625,228.03805541992188,112.70999908447266
2022-12-29,127.44696044921875,84.18000030517578,87.6725845336914,119.21312713623047,234.33865356445312,121.81999969482422
2022-12-30,127.76161193847656,84.0,87.45452117919922,119.29242706298828,233.18162536621094,123.18000030517578
2023-01-03,122.98271179199219,85.81999969482422,88.33670806884766,123.65412902832031,232.94825744628906,108.0999984741211
2023-01-04,124.25118255615234,85.13999938964844,87.30583953857422,126.26123046875,222.7583770751953,113.63999938964844
2023-01-05,122.93355560302734,83.12000274658203,85.4423599243164,125.83496856689453,216.15634155273438,110.33999633789062
2023-01-06,127.4567642211914,86.08000183105469,86.57234191894531,128.88816833496094,218.70376586914062,113.05999755859375
2023-01-09,127.97794342041016,87.36000061035156,87.2463607788086,128.34295654296875,220.83314514160156,119.7699966430664
2023-01-10,128.54824829101562,89.87000274658203,87.64283752441406,131.83229064941406,222.51528930664062,118.8499984741211
2023-01-11,131.26220703125,95.08999633789062,90.71561431884766,131.733154296875,229.2437286376953,123.22000122070312
2023-01-12,131.1835479736328,95.2699966430664,90.32902526855469,135.5199432373047,231.9078826904297,123.55999755859375
2023-01-13,132.51100158691406,98.12000274658203,91.31034088134766,135.78758239746094,232.6079559326172,122.4000015258789
2023-01-17,133.6713104248047,96.05000305175781,90.48762512207031,134.1816864013672,233.69696044921875,131.49000549316406
2023-01-18,132.9534912109375,95.45999908447266,90.31912994384766,131.862060546875,229.28262329101562,128.77999877929688
2023-01-19,133.01248168945312,93.68000030517578,92.23216247558594,134.96478271484375,225.510009765625,127.16999816894531
2023-01-20,135.569091796875,97.25,97.1584701538086,138.15676879882812,233.57054138183594,133.4199981689453
2023-01-23,138.75503540039062,97.5199966430664,98.91291809082031,142.0228271484375,235.8651885986328,143.75
2023-01-24,140.15133666992188,96.31999969482422,96.84127807617188,141.89393615722656,235.34011840820312,143.88999938964844
2023-01-25,139.49253845214844,97.18000030517578,94.38308715820312,140.26820373535156,233.94973754882812,144.42999267578125
2023-01-26,141.5574493408203,99.22000122070312,96.6628646850586,146.01776123046875,241.1352081298828,160.27000427246094
2023-01-27,143.49459838867188,102.23999786376953,98.49661254882812,150.4190673828125,241.29075622558594,177.89999389648438
2023-01-30,140.61346435546875,100.55000305175781,96.08797454833984,145.77981567382812,235.99163818359375,166.66000366210938
2023-01-31,141.88194274902344,103.12999725341797,97.97126770019531,147.67318725585938,240.950439453125,173.22000122070312
2023-02-01,143.00294494628906,105.1500015258789,99.54730987548828,151.7870635986328,245.7537078857422,181.41000366210938
2023-02-02,148.302978515625,112.91000366210938,106.79303741455078,187.12673950195312,257.27569580078125,188.27000427246094
2023-02-03,151.9215545654297,103.38999938964844,103.85905456542969,184.90621948242188,251.19869995117188,189.97999572753906
2023-02-06,149.19776916503906,102.18000030517578,101.99557495117188,184.44033813476562,249.66244506835938,194.75999450683594
2023-02-07,152.06907653808594,102.11000061035156,106.69392395019531,189.951904296875,260.1537780761719,196.80999755859375
2023-02-08,149.38462829589844,100.05000305175781,98.49661254882812,181.8332061767578,259.34674072265625,201.2899932861328
2023-02-09,148.35211181640625,98.23999786376953,94.17493438720703,176.37120056152344,256.32281494140625,207.32000732421875
2023-02-10,148.71652221679688,97.61000061035156,93.73878479003906,172.63400268554688,255.81723022460938,196.88999938964844
2023-02-13,151.51339721679688,99.54000091552734,93.7784423828125,177.86802673339844,263.8096618652344,194.63999938964844
2023-02-14,150.87326049804688,99.69999694824219,93.84783172607422,177.9176025390625,264.63616943359375,209.25
2023-02-15,152.97091674804688,101.16000366210938,96.08797454833984,175.61781311035156,262.5209655761719,214.24000549316406
2023-02-16,151.37551879882812,98.1500015258789,94.67053985595703,170.9388885498047,255.53196716308594,202.0399932861328
2023-02-17,150.233154296875,97.19999694824219,93.52073669433594,171.3750762939453,251.54522705078125,208.30999755859375
2023-02-21,146.2249298095703,94.58000183105469,90.98323822021484,170.58203125,246.291259765625,197.3699951171875
2023-02-22,146.64840698242188,95.79000091552734,90.84446716308594,169.63037109375,245.1605682373047,200.86000061035156
2023-02-23,147.13095092773438,95.81999969482422,90.09114074707031,170.54237365722656,248.33827209472656,202.07000732421875
2023-02-24,144.48184204101562,93.5,88.34659576416016,168.90675354003906,242.9283447265625,196.8800048828125
2023-02-27,145.6734619140625,93.76000213623047,89.0801010131836,168.06411743164062,243.84463500976562,207.6300048828125
2023-02-28,145.17120361328125,94.2300033569336,89.26844024658203,173.4171142578125,243.12330627441406,205.7100067138672
2023-03-01,143.10308837890625,92.16999816894531,89.56581115722656,171.9103240966797,240.05284118652344,202.77000427246094
2023-03-02,143.69398498535156,92.12999725341797,91.1913833618164,173.01068115234375,244.77066040039062,190.89999389648438
2023-03-03,148.73622131347656,94.9000015258789,92.82688903808594,183.63734436035156,248.8450927734375,197.7899932861328
2023-03-06,151.49368286132812,93.75,94.29387664794922,183.29043579101562,250.38523864746094,193.80999755859375
2023-03-07,149.29754638671875,93.55000305175781,93.0350570678711,182.90382385253906,247.73388671875,187.7100067138672
2023-03-08,150.54827880859375,93.91999816894531,93.4216079711914,183.3598175048828,247.29525756835938,182.0
2023-03-09,148.30288696289062,92.25,91.50857543945312,180.10836791992188,245.95008850097656,172.9199981689453
2023-03-10,146.24464416503906,90.7300033569336,89.83342742919922,177.9473419189453,242.31427001953125,173.44000244140625
2023-03-13,148.18472290039062,92.43000030517578,90.3092041015625,179.3252410888672,247.5096893310547,174.47999572753906
2023-03-14,150.2725372314453,94.87999725341797,93.14407348632812,192.33102416992188,254.206298828125,183.25999450683594
2023-03-15,150.66644287109375,96.19999694824219,95.2652587890625,196.028564453125,258.7389221191406,180.4499969482422
2023-03-16,153.4830322265625,100.04000091552734,99.4382553100586,203.14605712890625,269.2271728515625,184.1300048828125
2023-03-17,152.6459197998047,98.94999694824219,100.72683715820312,193.9071807861328,272.37567138671875,180.1300048828125
2023-03-20,155.0094757080078,97.70999908447266,100.33033752441406,196.0880584716797,265.3575134277344,183.25
2023-03-21,156.86093139648438,100.61000061035156,103.9978256225586,200.40016174316406,266.8682861328125,197.5800018310547
2023-03-22,155.4329376220703,98.69999694824219,102.46145629882812,198.0706329345703,265.41595458984375,191.14999389648438
2023-03-23,156.51622009277344,98.70999908447266,104.67183685302734,202.50173950195312,270.650390625,192.22000122070312
2023-03-24,157.81617736816406,98.12999725341797,104.51325988769531,204.21664428710938,273.4869384765625,190.41000366210938
2023-03-27,155.87611389160156,98.04000091552734,101.55945587158203,201.07424926757812,269.4027404785156,191.80999755859375
2023-03-28,155.2556915283203,97.23999786376953,100.14202117919922,198.93304443359375,268.2817077636719,189.19000244140625
2023-03-29,158.32830810546875,100.25,100.49886322021484,203.5624237060547,273.4284362792969,193.8800048828125
2023-03-30,159.89414978027344,102.0,100.00325775146484,206.0307159423828,276.8791198730469,195.27999877929688
2023-03-31,162.39559936523438,103.29000091552734,102.81829833984375,210.09503173828125,281.0216979980469,207.4600067138672
2023-04-03,163.6462860107422,102.41000366210938,103.44274139404297,211.21522521972656,279.9787902832031,194.77000427246094
2023-04-04,163.11448669433594,103.94999694824219,103.79957580566406,212.850830078125,279.9300537109375,192.5800018310547
2023-04-05,161.2728729248047,101.0999984741211,103.55179595947266,209.63902282714844,277.1617431640625,185.52000427246094
2023-04-06,162.1592254638672,102.05999755859375,107.4670639038086,214.2188262939453,284.2384948730469,185.05999755859375
2023-04-10,159.56915283203125,102.16999816894531,105.50447845458984,212.88055419921875,282.08428955078125,184.50999450683594
2023-04-11,158.3578338623047,99.91999816894531,104.4240493774414,211.9884033203125,275.6898498535156,186.7899932861328
2023-04-12,157.6685028076172,97.83000183105469,103.72028350830078,212.13710021972656,276.33319091796875,180.5399932861328
2023-04-13,163.04554748535156,102.4000015258789,106.48576354980469,218.43182373046875,282.52288818359375,185.89999389648438
2023-04-14,162.7008514404297,102.51000213623047,107.91310119628906,219.56190490722656,278.91632080078125,185.0
2023-04-17,162.72055053710938,102.73999786376953,105.03860473632812,216.95480346679688,281.5091247558594,187.0399932861328
2023-04-18,163.9417266845703,102.30000305175781,103.58151245117188,215.9932403564453,281.09002685546875,184.30999755859375
2023-04-19,165.0841064453125,104.30000305175781,103.26432800292969,213.82229614257812,281.1679992675781,180.58999633789062
2023-04-20,164.11895751953125,103.80999755859375,104.36458587646484,211.21522521972656,278.88702392578125,162.99000549316406
2023-04-21,162.51376342773438,106.95999908447266,104.48353576660156,211.03675842285156,278.54583740234375,165.0800018310547
2023-04-24,162.81903076171875,106.20999908447266,105.03860473632812,210.9376220703125,274.65667724609375,162.5500030517578
2023-04-25,161.28274536132812,102.56999969482422,102.9372329711914,205.74325561523438,268.4669494628906,160.6699981689453
2023-04-26,161.2728729248047,104.9800033569336,102.79846954345703,207.57711791992188,287.913330078125,153.75
